cell_type,n_neurons,entropy,mean_null_entropy,std_null_entropy,z_score,p_value,q_value,dominant_nt,dominant_frac,n_nt_types,nt_distribution
LCe01b,38,-0.0,1.1109203537992458,0.20752381302702533,-5.353218686544533,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 38}"
LCe03,37,-0.0,1.1127157366142806,0.20627416154101094,-5.394353458045947,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 37}"
FS1A,36,-0.0,1.1158278346296437,0.2056001527394277,-5.427174152170086,1.0,1.0,ACH,1.0,1,"{""ACH"": 36}"
FC1C,37,-0.0,1.110823324685985,0.20412858498675532,-5.441782319502483,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LC31a,35,-0.0,1.116483169612045,0.2051471143020478,-5.442353763593252,1.0,1.0,ACH,1.0,1,"{""ACH"": 35}"
s-CPDN3A,35,-0.0,1.0961471785337982,0.20126883545406965,-5.446184333808318,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 35}"
BM_Vib,36,-0.0,1.115215590570503,0.20428155019220068,-5.4592085752298205,1.0,1.0,ACH,1.0,1,"{""ACH"": 36}"
LC20a,37,-0.0,1.1062876902587575,0.20147804669393976,-5.490859716042866,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
s-CPDN3D,37,-0.0,1.1095544833784639,0.2019907228743139,-5.493096255063504,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 37}"
TPMN1,48,0.1460942501201363,1.123053347750546,0.17763922451633085,-5.499681167210878,1.0,1.0,ACH,0.9791666666666666,2,"{""ACH"": 47, ""GLUT"": 1}"
cLP03,39,-0.0,1.1205035617532735,0.2018078014148232,-5.552330256301826,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
LCe04,37,-0.0,1.107214125666662,0.19856746907147432,-5.5760096598104925,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
Sm18,39,-0.0,1.1232357451657662,0.20099447910281476,-5.588391035313945,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
ORN_DA1,102,0.4305518670104394,1.1525995373362667,0.1289272315941552,-5.600427942164553,1.0,1.0,ACH,0.9117647058823529,2,"{""ACH"": 93, ""SER"": 9}"
Dm8a,268,0.728591328781697,1.1646452045529525,0.07784868531428973,-5.60130044599757,1.0,1.0,GLUT,0.8097014925373134,3,"{""GLUT"": 217, ""GABA"": 50, ""OCT"": 1}"
LC40,37,-0.0,1.1085951622377812,0.19786156407258662,-5.602882841010429,1.0,1.0,ACH,1.0,1,"{""ACH"": 37}"
LCe02,52,0.1370994788998177,1.128855063900131,0.17692012096265994,-5.605668702937577,1.0,1.0,ACH,0.9807692307692307,2,"{""ACH"": 51, ""GLUT"": 1}"
Sm13,39,-0.0,1.1147678290554295,0.1987592957513665,-5.608632415612518,1.0,1.0,GABA,1.0,1,"{""GABA"": 39}"
PFNd,39,-0.0,1.1204748558893862,0.19926868059330768,-5.622935087206156,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
LMa2,37,-0.0,1.1093018849076868,0.19709388150905544,-5.628291839474074,1.0,1.0,GABA,1.0,1,"{""GABA"": 37}"
ORN_DL4,41,-0.0,1.1093514897479688,0.1969719131608936,-5.632028810329985,1.0,1.0,SER,1.0,1,"{""SER"": 41}"
Dm6,48,0.1460942501201363,1.1253736826858582,0.17374733907120693,-5.636226936197184,1.0,1.0,GABA,0.9791666666666666,2,"{""GABA"": 47, ""GLUT"": 1}"
ORN_DL5,40,-0.0,1.1144189191244904,0.1971891420126632,-5.651522734719968,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
Delta7,40,-0.0,1.1173653646340223,0.19734109446200587,-5.66210179223035,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 40}"
LPTe01,38,-0.0,1.1128123741810791,0.1954330514641237,-5.694084832858284,1.0,1.0,ACH,1.0,1,"{""ACH"": 38}"
vDeltaK,39,-0.0,1.118974428945242,0.19633091898127705,-5.699430506164707,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
MeTu3a,40,-0.0,1.1087307799892283,0.194530949978201,-5.699508382154469,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
MTe52,42,-0.0,1.1182177910246878,0.19606246747174125,-5.703375079607514,1.0,1.0,ACH,1.0,1,"{""ACH"": 42}"
BM_vOcci_vPoOr,39,-0.0,1.1237184807042107,0.19638091354329879,-5.722136945128575,1.0,1.0,ACH,1.0,1,"{""ACH"": 39}"
ER2,41,-0.0,1.103651787384281,0.1923670035027045,-5.737219831304202,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
Pm07,41,-0.0,1.1125131193669093,0.19285505789785817,-5.768648909151917,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
LMa5,70,0.2552421131901918,1.1423688524639246,0.15365388849968975,-5.773539140049319,1.0,1.0,GLUT,0.9571428571428572,2,"{""GLUT"": 67, ""GABA"": 3}"
Sm23,41,-0.0,1.1327259328479846,0.1954475332622524,-5.7955499050893,1.0,1.0,GABA,1.0,1,"{""GABA"": 41}"
BM_Ant,40,-0.0,1.1197822536701023,0.1919310464466317,-5.834294526088923,1.0,1.0,ACH,1.0,1,"{""ACH"": 40}"
vDeltaM,54,0.13303964861069895,1.1257174154336687,0.16890308886396424,-5.877203155369642,1.0,1.0,ACH,0.9814814814814815,2,"{""ACH"": 53, ""DA"": 1}"
vDeltaA_a,52,0.1370994788998177,1.131577256047296,0.16887872131892054,-5.8887097757535,1.0,1.0,ACH,0.9807692307692307,2,"{""ACH"": 51, ""DA"": 1}"
Sm21,41,-0.0,1.1053813675530417,0.1875514621811047,-5.89374966581522,1.0,1.0,ACH,1.0,1,"{""ACH"": 41}"
LC29,43,-0.0,1.1217549256603596,0.1897940611125708,-5.910379487559537,1.0,1.0,ACH,1.0,1,"{""ACH"": 43}"
Li12,42,-0.0,1.132959056908514,0.19121612558906947,-5.925018370800404,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 42}"
PAM08,43,-0.0,1.1222129691880045,0.18900739164958028,-5.937402550206013,1.0,1.0,DA,1.0,1,"{""DA"": 43}"
FC3,46,-0.0,1.114013945884422,0.18727260538214294,-5.948622029427092,1.0,1.0,ACH,1.0,1,"{""ACH"": 46}"
claw_tpGRN,53,0.13503620280212764,1.1307235524676251,0.16674073091206185,-5.971470463270414,1.0,1.0,ACH,0.9811320754716981,2,"{""ACH"": 52, ""SER"": 1}"
Sm15,101,0.38448813823925043,1.1458374223340166,0.12611248785850557,-6.037064980820752,1.0,1.0,GLUT,0.9405940594059405,3,"{""GLUT"": 95, ""ACH"": 3, ""GABA"": 3}"
Dm18,48,-0.0,1.1160768218391062,0.1846995266616727,-6.0426620577296,1.0,1.0,GABA,1.0,1,"{""GABA"": 48}"
aMe5,55,0.13110652958234503,1.1279706014301079,0.16379462797229644,-6.0860608445373945,1.0,1.0,ACH,0.9818181818181818,2,"{""ACH"": 54, ""GABA"": 1}"
LC26,57,0.12741851179235877,1.1309487374918683,0.1644154169976346,-6.103626071233618,1.0,1.0,ACH,0.9824561403508771,2,"{""ACH"": 56, ""GLUT"": 1}"
JO-B,86,0.30912345376202427,1.1526927403782434,0.1370378529539286,-6.155739224109289,1.0,1.0,ACH,0.9534883720930233,3,"{""ACH"": 82, ""SER"": 3, ""GABA"": 1}"
cLP01,48,-0.0,1.1224123091183922,0.18119031292374918,-6.194659587517463,1.0,1.0,GABA,1.0,1,"{""GABA"": 48}"
LPi05,70,0.21574768544463674,1.1353262247692748,0.14802342954602501,-6.21238504029332,1.0,1.0,GLUT,0.9714285714285714,3,"{""GLUT"": 68, ""ACH"": 1, ""GABA"": 1}"
Tm33,104,0.3956193268288006,1.1494896327741684,0.12123284266549038,-6.218366981837351,1.0,1.0,GLUT,0.9326923076923077,3,"{""GLUT"": 97, ""GABA"": 6, ""ACH"": 1}"
Dm13,49,-0.0,1.121009038498481,0.17925665251313114,-6.253653757237062,1.0,1.0,GABA,1.0,1,"{""GABA"": 49}"
Li08,44,-0.0,1.1138522594932883,0.17750158366614174,-6.2751680097024085,1.0,1.0,GABA,1.0,1,"{""GABA"": 44}"
ORN_DM6,44,-0.0,1.1276613852831656,0.17941338500604262,-6.285268990634038,1.0,1.0,ACH,1.0,1,"{""ACH"": 44}"
MTe03,47,-0.0,1.125338271726168,0.17858041483533615,-6.301577206905975,1.0,1.0,ACH,1.0,1,"{""ACH"": 47}"
LMt1,49,-0.0,1.1262024028056097,0.1778673783396538,-6.33169732032045,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 49}"
ER3d,46,-0.0,1.1223222321573516,0.176626714352893,-6.354204324465875,1.0,1.0,GABA,1.0,1,"{""GABA"": 46}"
TmY14,262,0.6792490807223351,1.1630518516109214,0.07607022597352125,-6.359949174556018,1.0,1.0,GLUT,0.8320610687022901,3,"{""GLUT"": 218, ""GABA"": 43, ""ACH"": 1}"
Pm10,46,-0.0,1.1259578887280939,0.1762706402798339,-6.387665506522291,1.0,1.0,GABA,1.0,1,"{""GABA"": 46}"
Pm06,51,-0.0,1.1218436766003261,0.1746823907914692,-6.422190991990433,1.0,1.0,GABA,1.0,1,"{""GABA"": 51}"
LC25,62,0.11911602665564835,1.1347960255503855,0.15626971925809993,-6.499531730886446,1.0,1.0,GLUT,0.9838709677419355,2,"{""GLUT"": 61, ""ACH"": 1}"
Li09,52,-0.0,1.1274716868785875,0.17299348314360904,-6.517422890101742,1.0,1.0,GABA,1.0,1,"{""GABA"": 52}"
MLt7,48,-0.0,1.1280225804485318,0.17250196419552796,-6.539186876561811,1.0,1.0,ACH,1.0,1,"{""ACH"": 48}"
EPG,47,-0.0,1.1264105421701749,0.17075053318582376,-6.59682005762365,1.0,1.0,ACH,1.0,1,"{""ACH"": 47}"
MTe01b,52,-0.0,1.1272634581191852,0.16999424058762458,-6.63118617561711,1.0,1.0,ACH,1.0,1,"{""ACH"": 52}"
MTe50,54,-0.0,1.1329794149977706,0.1706743201111052,-6.638253571247427,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
ORN_VM5d,67,0.11190990870168403,1.136830569494702,0.15423509396644217,-6.645184532490486,1.0,1.0,ACH,0.9850746268656716,2,"{""ACH"": 66, ""SER"": 1}"
Tlp5,55,-0.0,1.130867486199598,0.16959654079879902,-6.667986745916023,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 55}"
ORN_VM4,70,0.10802319526362832,1.1402378083438607,0.15334101538742723,-6.731497182748314,1.0,1.0,ACH,0.9857142857142858,2,"{""ACH"": 69, ""SER"": 1}"
LMt2,56,-0.0,1.1307622590174056,0.16691664883077573,-6.774412660080425,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 56}"
MTe54,54,-0.0,1.1198800486912552,0.16200332988182314,-6.912697717436895,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
Sm09,134,0.3890516114819449,1.161672815792241,0.11134539633651262,-6.9389595774148445,1.0,1.0,GLUT,0.9328358208955224,3,"{""GLUT"": 125, ""GABA"": 8, ""ACH"": 1}"
ORN_VA6,60,-0.0,1.129143518600937,0.1627031595859626,-6.939899148082403,1.0,1.0,ACH,1.0,1,"{""ACH"": 60}"
MLt6,59,-0.0,1.1362486651206707,0.1630026391420776,-6.970737842657167,1.0,1.0,ACH,1.0,1,"{""ACH"": 59}"
Pm09,71,0.10679203237584187,1.1382594838205722,0.14783203784695348,-6.977293058170387,1.0,1.0,GABA,0.9859154929577465,2,"{""GABA"": 70, ""ACH"": 1}"
Sm20,59,-0.0,1.1329004693963314,0.16182373778468528,-7.0008299456270935,1.0,1.0,ACH,1.0,1,"{""ACH"": 59}"
PFNa,54,-0.0,1.1270184896287563,0.16073810173669253,-7.011520463735113,1.0,1.0,ACH,1.0,1,"{""ACH"": 54}"
Sm10,76,0.10106696361212415,1.1341659716083057,0.14695097573068946,-7.030228978468957,1.0,1.0,GABA,0.9868421052631579,2,"{""GABA"": 75, ""ACH"": 1}"
LMa1,55,-0.0,1.1238194222793847,0.1595043588777493,-7.04569724731301,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 55}"
Sm32,60,-0.0,1.1327516311304655,0.1583307584120591,-7.154337176750305,1.0,1.0,GABA,1.0,1,"{""GABA"": 60}"
MLt5,66,-0.0,1.1424569386176004,0.15917633840551806,-7.17730380068848,1.0,1.0,ACH,1.0,1,"{""ACH"": 66}"
Dm3v,474,0.7366993858060326,1.1711470838672955,0.05995134296322723,-7.246671660512144,1.0,1.0,GLUT,0.8122362869198312,3,"{""GLUT"": 385, ""GABA"": 86, ""ACH"": 3}"
L1,1167,0.9069407574590569,1.1770841561228476,0.03711321042117345,-7.278901383041528,1.0,1.0,GLUT,0.7163667523564696,3,"{""GLUT"": 836, ""GABA"": 323, ""ACH"": 8}"
Li11,62,-0.0,1.134645188298508,0.15462582605839023,-7.338005669699965,1.0,1.0,GABA,1.0,1,"{""GABA"": 62}"
Li13,67,-0.0,1.1316565243128895,0.15331140373605975,-7.381424321579786,1.0,1.0,GABA,1.0,1,"{""GABA"": 67}"
ORN_DL3,68,-0.0,1.1265176959138463,0.15122042345865774,-7.449507613776956,1.0,1.0,SER,1.0,1,"{""SER"": 68}"
ORN_DL1,67,-0.0,1.1421719132321246,0.1521560774807222,-7.50658095386847,1.0,1.0,ACH,1.0,1,"{""ACH"": 67}"
Sm16,68,-0.0,1.1378270292339854,0.15108436043383966,-7.5310708928886365,1.0,1.0,GABA,1.0,1,"{""GABA"": 68}"
LLPt,68,-0.0,1.1387523451305095,0.15096320941737448,-7.543244142234363,1.0,1.0,GABA,1.0,1,"{""GABA"": 68}"
MTe01a,82,0.09501724567107636,1.14306741502314,0.13863424151269726,-7.559821858700576,1.0,1.0,GLUT,0.9878048780487805,2,"{""GLUT"": 81, ""GABA"": 1}"
Tm34,71,-0.0,1.1323906714405623,0.14837655321197607,-7.631870716276771,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 71}"
LC16,117,0.21497820032771042,1.1496279020053395,0.12226779662410162,-7.644283511144827,1.0,1.0,ACH,0.9658119658119658,2,"{""ACH"": 113, ""GLUT"": 4}"
LMa4,65,-0.0,1.133143663610963,0.1475475393174223,-7.679854702105239,1.0,1.0,GABA,1.0,1,"{""GABA"": 65}"
MeTu2a,70,-0.0,1.136907524108613,0.14720792277146524,-7.7231408656830185,1.0,1.0,ACH,1.0,1,"{""ACH"": 70}"
BM_Taste,66,-0.0,1.1338290976225875,0.14604006862933272,-7.763821999429364,1.0,1.0,ACH,1.0,1,"{""ACH"": 66}"
ORN_VL2a,71,-0.0,1.142844675843932,0.1452964908448171,-7.865604111970875,1.0,1.0,ACH,1.0,1,"{""ACH"": 71}"
cLP02,87,0.09054385326964295,1.141776953203391,0.13349054876172864,-7.87496275717711,1.0,1.0,GABA,0.9885057471264368,2,"{""GABA"": 86, ""GLUT"": 1}"
MTe02,73,-0.0,1.1410772204895607,0.1435099463854235,-7.951206513763018,1.0,1.0,ACH,1.0,1,"{""ACH"": 73}"
Tlp4,91,0.08728058888363333,1.1421526694538233,0.1309899278411704,-8.053077804953503,1.0,1.0,GLUT,0.989010989010989,2,"{""GLUT"": 90, ""GABA"": 1}"
LC10b,83,-0.0,1.1406373200056514,0.14023059372834978,-8.13401191337218,1.0,1.0,ACH,1.0,1,"{""ACH"": 83}"
PFNm,81,-0.0,1.1460654577014657,0.13799331358385672,-8.305224564413528,1.0,1.0,ACH,1.0,1,"{""ACH"": 81}"
MLt4,89,-0.0,1.1435092477027404,0.13749191434353317,-8.316919966985132,1.0,1.0,ACH,1.0,1,"{""ACH"": 89}"
JO-E,101,0.08013604733127525,1.1528656467197729,0.1265663982100153,-8.4756271376901,1.0,1.0,ACH,0.9900990099009901,2,"{""ACH"": 100, ""GABA"": 1}"
Pm04,82,-0.0,1.1393781638669374,0.13392944969685494,-8.507301168233601,1.0,1.0,GABA,1.0,1,"{""GABA"": 82}"
Li17,89,-0.0,1.1474828426304027,0.13389219136200972,-8.570199882141797,1.0,1.0,GABA,1.0,1,"{""GABA"": 89}"
Li02,102,0.07949044238393407,1.1445657560486593,0.12406486633208583,-8.584826189340552,1.0,1.0,ACH,0.9901960784313726,2,"{""ACH"": 101, ""GLUT"": 1}"
Tm31,107,0.07642429309554775,1.1457167468586744,0.12449638550517862,-8.588943762697816,1.0,1.0,GABA,0.9906542056074766,2,"{""GABA"": 106, ""GLUT"": 1}"
LC22,89,-0.0,1.1520958875520793,0.13311765261056982,-8.654719077134631,1.0,1.0,ACH,1.0,1,"{""ACH"": 89}"
Li03,83,-0.0,1.1466193123471404,0.13093250691137645,-8.75733108144982,1.0,1.0,GABA,1.0,1,"{""GABA"": 83}"
Tm32,167,0.30270618933056076,1.1593834396724465,0.09775467075674735,-8.76354289478035,1.0,1.0,GLUT,0.9461077844311377,2,"{""GLUT"": 158, ""ACH"": 9}"
LC12,149,0.2805000563057208,1.151608510734277,0.09864321543844888,-8.830900843577105,1.0,1.0,ACH,0.959731543624161,3,"{""ACH"": 143, ""GLUT"": 4, ""OCT"": 2}"
MLt2,101,-0.0,1.149742154680495,0.12896669636857178,-8.91503145428077,1.0,1.0,ACH,1.0,1,"{""ACH"": 101}"
MLt1,92,-0.0,1.1482447032599266,0.12866160904833304,-8.924532436311882,1.0,1.0,ACH,1.0,1,"{""ACH"": 92}"
MeTu4c,93,-0.0,1.1519280987951879,0.1290158878898059,-8.928575523807302,1.0,1.0,ACH,1.0,1,"{""ACH"": 93}"
BM_InOm,559,0.7079710040956029,1.1751420001025952,0.052123347393426944,-8.96279727548552,1.0,1.0,ACH,0.8604651162790697,4,"{""ACH"": 481, ""DA"": 60, ""SER"": 16, ""GLUT"": 2}"
MeTu3b,96,-0.0,1.147186649945751,0.12792260169860484,-8.967818311330221,1.0,1.0,ACH,1.0,1,"{""ACH"": 96}"
LC28a,96,-0.0,1.1503082307307797,0.12472583677452799,-9.222694034197895,1.0,1.0,ACH,1.0,1,"{""ACH"": 96}"
LC10e,101,-0.0,1.148670712521867,0.12441822389665433,-9.232334914827177,1.0,1.0,ACH,1.0,1,"{""ACH"": 101}"
Dm15,312,0.5012507930905181,1.167967966853609,0.07142841029143954,-9.334061489577834,1.0,1.0,GLUT,0.9006410256410257,3,"{""GLUT"": 281, ""GABA"": 29, ""ACH"": 2}"
MTe51,99,-0.0,1.1498240508683109,0.12278462079139456,-9.364560833899624,1.0,1.0,ACH,1.0,1,"{""ACH"": 99}"
Sm05,135,0.11124104948299228,1.1553759230024485,0.11045307661562709,-9.45319863884833,1.0,1.0,GABA,0.9851851851851852,2,"{""GABA"": 133, ""ACH"": 2}"
LC4,103,-0.0,1.1519883100546167,0.12091169883337786,-9.527517363246314,1.0,1.0,ACH,1.0,1,"{""ACH"": 103}"
LPC2,111,-0.0,1.1518352386989938,0.12019400834672475,-9.583133589956367,1.0,1.0,ACH,1.0,1,"{""ACH"": 111}"
MLt3,107,-0.0,1.1549598771668403,0.12031319997112903,-9.599610661539968,1.0,1.0,ACH,1.0,1,"{""ACH"": 107}"
LC15,104,-0.0,1.1560982321095972,0.11922316248111459,-9.696926402977505,1.0,1.0,ACH,1.0,1,"{""ACH"": 104}"
Lawf1,182,0.25795002714933096,1.1648156274953232,0.09331449886821515,-9.718378294317663,1.0,1.0,ACH,0.9615384615384616,3,"{""ACH"": 175, ""GABA"": 6, ""GLUT"": 1}"
Sm03,143,0.12017384944811041,1.1577690150108562,0.10555718684084162,-9.829697026003776,1.0,1.0,GLUT,0.986013986013986,3,"{""GLUT"": 141, ""ACH"": 1, ""GABA"": 1}"
LPLC4,110,-0.0,1.1457995688035025,0.1153832629614293,-9.930379323615803,1.0,1.0,ACH,1.0,1,"{""ACH"": 110}"
Tm8b,126,-0.0,1.1522560125745875,0.11558418790333475,-9.968976150425014,1.0,1.0,ACH,1.0,1,"{""ACH"": 126}"
LC6,120,-0.0,1.1491631629200494,0.11409930648659443,-10.071605150860973,1.0,1.0,ACH,1.0,1,"{""ACH"": 120}"
MeTu4a,126,-0.0,1.1513597898806778,0.11360414022585925,-10.134840047128831,1.0,1.0,ACH,1.0,1,"{""ACH"": 126}"
Tm35,118,-0.0,1.159069468795153,0.11422504043775497,-10.147244985452806,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 118}"
Pm08,117,-0.0,1.1530766127162524,0.1134460234572519,-10.164098992423021,1.0,1.0,GABA,1.0,1,"{""GABA"": 117}"
KCab-p,128,-0.0,1.1484467330446955,0.11186299462537415,-10.266547367972844,1.0,1.0,ACH,1.0,1,"{""ACH"": 128}"
Sm12,143,0.06012244887863518,1.1508542321534172,0.10539219263386544,-10.349265500756832,1.0,1.0,GABA,0.993006993006993,2,"{""GABA"": 142, ""GLUT"": 1}"
LC11,127,-0.0,1.1573978146381727,0.11178820842297324,-10.353487464965218,1.0,1.0,ACH,1.0,1,"{""ACH"": 127}"
Mi14,217,0.26988551182997633,1.1690530268290036,0.08617962085898152,-10.433644358570152,1.0,1.0,GLUT,0.9585253456221198,3,"{""GLUT"": 208, ""GABA"": 8, ""ACH"": 1}"
Tlp1,139,-0.0,1.1597170344916405,0.11114236072111329,-10.434518638682592,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 139}"
Li01,164,0.09501724567107636,1.1569510286946574,0.10160216469549194,-10.451881475225093,1.0,1.0,GLUT,0.9878048780487805,2,"{""GLUT"": 162, ""GABA"": 2}"
Y11,128,-0.0,1.159168204152235,0.11052337022928332,-10.48799183147884,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 128}"
Sm06,156,0.1117796081762559,1.1562593387135025,0.09908874699302213,-10.540851128239611,1.0,1.0,GABA,0.9871794871794872,3,"{""GABA"": 154, ""ACH"": 1, ""GLUT"": 1}"
Y1,161,0.09645482910708593,1.1580302556972701,0.10025765748801987,-10.588472274220406,1.0,1.0,GLUT,0.9875776397515528,2,"{""GLUT"": 159, ""GABA"": 2}"
MeTu3c,137,-0.0,1.1617336492188783,0.10705670186491918,-10.851573315650223,1.0,1.0,ACH,1.0,1,"{""ACH"": 137}"
LC21,130,-0.0,1.1552476577821424,0.10640797494118277,-10.856777026540614,1.0,1.0,ACH,1.0,1,"{""ACH"": 130}"
Pm05,145,-0.0,1.162349749340091,0.10615283964710845,-10.949775372982712,1.0,1.0,GABA,1.0,1,"{""GABA"": 145}"
LPLC1,140,-0.0,1.155243204768171,0.10500346474172222,-11.00195319849427,1.0,1.0,ACH,1.0,1,"{""ACH"": 140}"
LC13,145,-0.0,1.16129765529534,0.10480186562535428,-11.080887237701923,1.0,1.0,ACH,1.0,1,"{""ACH"": 145}"
Li10,184,0.1201543850557974,1.15830417168194,0.09295013414803548,-11.168889600231784,1.0,1.0,GLUT,0.9836956521739131,2,"{""GLUT"": 181, ""ACH"": 3}"
Sm08,163,-0.0,1.162837914163872,0.10152621364879359,-11.453573145024794,1.0,1.0,GABA,1.0,1,"{""GABA"": 163}"
Y4,162,0.054185698091702955,1.1559068996859478,0.09579350221150486,-11.501001384851001,1.0,1.0,GLUT,0.9938271604938271,2,"{""GLUT"": 161, ""ACH"": 1}"
Dm8b,331,0.3520569755296152,1.1706186964815515,0.07069153224514,-11.579346138846946,1.0,1.0,GLUT,0.9516616314199395,4,"{""GLUT"": 315, ""ACH"": 7, ""GABA"": 6, ""OCT"": 3}"
Dm9,179,0.04984622021387214,1.161522152274994,0.09345270899001809,-11.895598790826519,1.0,1.0,ACH,0.994413407821229,2,"{""ACH"": 178, ""GABA"": 1}"
LPC1,164,-0.0,1.1681982256471242,0.09800006514899803,-11.920382133124205,1.0,1.0,ACH,1.0,1,"{""ACH"": 164}"
LC9,179,-0.0,1.160810159480518,0.09493446539199636,-12.227489296825834,1.0,1.0,ACH,1.0,1,"{""ACH"": 179}"
Pm02,178,-0.0,1.1649771849577768,0.09485241182561852,-12.281998554760316,1.0,1.0,GABA,1.0,1,"{""GABA"": 178}"
Li05,167,-0.0,1.163248128069202,0.09466581790295409,-12.287942510164509,1.0,1.0,ACH,1.0,1,"{""ACH"": 167}"
Pm03,188,-0.0,1.1633608263608137,0.09377743019889384,-12.405552422298475,1.0,1.0,GABA,1.0,1,"{""GABA"": 188}"
LC18,188,-0.0,1.1582857336374242,0.09192849203011752,-12.599855692813364,1.0,1.0,ACH,1.0,1,"{""ACH"": 188}"
Li06,196,-0.0,1.163242431459757,0.09185827238612809,-12.663447735768903,1.0,1.0,ACH,1.0,1,"{""ACH"": 196}"
LC10d,188,-0.0,1.1613215286733616,0.09093109956870687,-12.771444909185064,1.0,1.0,ACH,1.0,1,"{""ACH"": 188}"
Tm37,229,0.07227581161206317,1.1650112165339914,0.08477222366485151,-12.890252935231203,1.0,1.0,ACH,0.9912663755458515,2,"{""ACH"": 227, ""GLUT"": 2}"
LC10c,200,0.0454146923337941,1.1640059947446832,0.08665096756938552,-12.909161129853285,1.0,1.0,ACH,0.995,2,"{""ACH"": 199, ""GLUT"": 1}"
LC17,201,-0.0,1.1588731608012075,0.08919470759606844,-12.992622455239584,1.0,1.0,ACH,1.0,1,"{""ACH"": 201}"
Y12,196,-0.0,1.1651815181764145,0.08961639706503963,-13.001878633111941,1.0,1.0,GLUT,1.0,1,"{""GLUT"": 196}"
LLPC3,204,-0.0,1.1598495015805268,0.08890544948046263,-13.045876359192233,1.0,1.0,ACH,1.0,1,"{""ACH"": 204}"
C2,1067,0.6585210121699702,1.175955075851322,0.039026478309396526,-13.25853846148264,1.0,1.0,GABA,0.8444236176194939,3,"{""GABA"": 901, ""ACH"": 160, ""GLUT"": 6}"
LLPC2,234,-0.0,1.1653011456347007,0.0876078858751301,-13.301327089385948,1.0,1.0,ACH,1.0,1,"{""ACH"": 234}"
Tm5d,285,0.16633704704670643,1.1657971936521,0.07464021203748798,-13.390371213085723,1.0,1.0,GLUT,0.9754385964912281,2,"{""GLUT"": 278, ""GABA"": 7}"
LPLC2,208,-0.0,1.1605610547116594,0.08554844262987352,-13.566127202722349,1.0,1.0,ACH,1.0,1,"{""ACH"": 208}"
LC10a,232,0.04007569957968721,1.1669447743528434,0.08277665538939652,-13.613368038031473,1.0,1.0,ACH,0.9956896551724138,2,"{""ACH"": 231, ""GLUT"": 1}"
Tm8a,234,-0.0,1.1660920966460215,0.08544456236073286,-13.64735290846213,1.0,1.0,ACH,1.0,1,"{""ACH"": 234}"
LLPC1,219,-0.0,1.1602585988983887,0.08477590096502388,-13.686184230316565,1.0,1.0,ACH,1.0,1,"{""ACH"": 219}"
Mi15,697,0.5363885415550139,1.1742066366999586,0.0464385227098838,-13.734676684906557,1.0,1.0,ACH,0.8852223816355811,4,"{""ACH"": 617, ""GLUT"": 78, ""SER"": 1, ""GABA"": 1}"
MeTu1,242,0.038671790863764946,1.162930068976612,0.08107400155041589,-13.86706288838755,1.0,1.0,ACH,0.9958677685950413,2,"{""ACH"": 241, ""GABA"": 1}"
Pm01,239,0.03908175497953278,1.1627802703409258,0.08078727639906759,-13.909350153242228,1.0,1.0,GABA,0.99581589958159,2,"{""GABA"": 238, ""ACH"": 1}"
Lawf2,281,0.14171190715767118,1.167825479044995,0.07360157409078566,-13.941462320107977,1.0,1.0,ACH,0.9822064056939501,3,"{""ACH"": 276, ""GABA"": 4, ""DA"": 1}"
Tm36,278,0.06155707966316687,1.1663214309743337,0.07745612022689881,-14.263099521056395,1.0,1.0,ACH,0.9928057553956835,2,"{""ACH"": 276, ""GLUT"": 2}"
TmY15,254,-0.0,1.1631944108119339,0.0790644208041526,-14.711982949868657,1.0,1.0,GABA,1.0,1,"{""GABA"": 254}"
Sm01,256,-0.0,1.166717798764062,0.07859242474389812,-14.845168635093492,1.0,1.0,ACH,1.0,1,"{""ACH"": 256}"
