cell_type,n_neurons,n_nt_types,entropy,dominant_nt,dominant_frac,nt_distribution
PAM12,23,1,-0.0,DA,1.0,"{""DA"": 23}"
PAM11,16,1,-0.0,DA,1.0,"{""DA"": 16}"
PAM10,15,1,-0.0,DA,1.0,"{""DA"": 15}"
PAM08,43,1,-0.0,DA,1.0,"{""DA"": 43}"
PAM07,18,1,-0.0,DA,1.0,"{""DA"": 18}"
ORN_VA3,29,1,-0.0,ACH,1.0,"{""ACH"": 29}"
PAM06,30,1,-0.0,DA,1.0,"{""DA"": 30}"
ORN_VA4,31,1,-0.0,ACH,1.0,"{""ACH"": 31}"
PAM05,20,1,-0.0,DA,1.0,"{""DA"": 20}"
PAM14,10,1,-0.0,DA,1.0,"{""DA"": 10}"
WED033,14,1,-0.0,GABA,1.0,"{""GABA"": 14}"
WED031,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
TuBu08,22,1,-0.0,ACH,1.0,"{""ACH"": 22}"
TuBu07,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
AOTU032,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
TuBu02,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
TmY9q__perp,372,1,-0.0,ACH,1.0,"{""ACH"": 372}"
TmY9q,353,1,-0.0,ACH,1.0,"{""ACH"": 353}"
TmY31,317,1,-0.0,ACH,1.0,"{""ACH"": 317}"
TmY20,282,1,-0.0,ACH,1.0,"{""ACH"": 282}"
TmY15,254,1,-0.0,GABA,1.0,"{""GABA"": 254}"
TmY11,374,1,-0.0,ACH,1.0,"{""ACH"": 374}"
Tm8b,126,1,-0.0,ACH,1.0,"{""ACH"": 126}"
Tm8a,234,1,-0.0,ACH,1.0,"{""ACH"": 234}"
Tm7,484,1,-0.0,ACH,1.0,"{""ACH"": 484}"
MeTu4b,21,1,-0.0,ACH,1.0,"{""ACH"": 21}"
Tm5b,456,1,-0.0,ACH,1.0,"{""ACH"": 456}"
Tm5a,451,1,-0.0,ACH,1.0,"{""ACH"": 451}"
Tm4,1488,1,-0.0,ACH,1.0,"{""ACH"": 1488}"
Tm35,118,1,-0.0,GLUT,1.0,"{""GLUT"": 118}"
Tm34,71,1,-0.0,GLUT,1.0,"{""GLUT"": 71}"
Tm3,1743,1,-0.0,ACH,1.0,"{""ACH"": 1743}"
Tm2,1548,1,-0.0,ACH,1.0,"{""ACH"": 1548}"
Tm16,343,1,-0.0,ACH,1.0,"{""ACH"": 343}"
Tm1,1553,1,-0.0,ACH,1.0,"{""ACH"": 1553}"
Tlp5,55,1,-0.0,GLUT,1.0,"{""GLUT"": 55}"
Tlp1,139,1,-0.0,GLUT,1.0,"{""GLUT"": 139}"
TRN_VP1m,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
TPMN2,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
T4c,1605,1,-0.0,ACH,1.0,"{""ACH"": 1605}"
T3,1673,1,-0.0,ACH,1.0,"{""ACH"": 1673}"
Tm5f,799,1,-0.0,ACH,1.0,"{""ACH"": 799}"
vDeltaK,39,1,-0.0,ACH,1.0,"{""ACH"": 39}"
vDeltaG,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
vDeltaF,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
vDeltaE,16,1,-0.0,ACH,1.0,"{""ACH"": 16}"
vDeltaD,22,1,-0.0,ACH,1.0,"{""ACH"": 22}"
s-CPDN3E,24,1,-0.0,GLUT,1.0,"{""GLUT"": 24}"
s-CPDN3D,37,1,-0.0,GLUT,1.0,"{""GLUT"": 37}"
s-CPDN3C,32,1,-0.0,GLUT,1.0,"{""GLUT"": 32}"
s-CPDN3B,25,1,-0.0,GLUT,1.0,"{""GLUT"": 25}"
s-CPDN3A,35,1,-0.0,GLUT,1.0,"{""GLUT"": 35}"
hDeltaL,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
hDeltaK,26,1,-0.0,SER,1.0,"{""SER"": 26}"
hDeltaI,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
hDeltaC,20,1,-0.0,ACH,1.0,"{""ACH"": 20}"
APDN3,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
WED034,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
WED057,21,1,-0.0,GABA,1.0,"{""GABA"": 21}"
WED103,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
WEDPN1A,10,1,-0.0,GABA,1.0,"{""GABA"": 10}"
Y11,128,1,-0.0,GLUT,1.0,"{""GLUT"": 128}"
Y12,196,1,-0.0,GLUT,1.0,"{""GLUT"": 196}"
Y3,602,1,-0.0,ACH,1.0,"{""ACH"": 602}"
aMe4,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
hDeltaA,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
aSP-f1A,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
aSP-f4,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
aSP-g2,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
AVLP028,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
cLP01,48,1,-0.0,GABA,1.0,"{""GABA"": 48}"
cLP03,39,1,-0.0,GABA,1.0,"{""GABA"": 39}"
cM19,13,1,-0.0,GABA,1.0,"{""GABA"": 13}"
dorsal_tpGRN,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
aPhM1,23,1,-0.0,ACH,1.0,"{""ACH"": 23}"
SLP141,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
SLP114,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SIP078,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
SIP076,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
SIP055,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SIP047b,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SIP015,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
SIP014,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
SA_VTV_6,12,1,-0.0,SER,1.0,"{""SER"": 12}"
SA_VTV_2,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
SA_DLV,23,1,-0.0,ACH,1.0,"{""ACH"": 23}"
SAD047,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
SAD045,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
SAD007,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SAD005,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
T2a,1753,1,-0.0,ACH,1.0,"{""ACH"": 1753}"
Pm11,33,1,-0.0,GABA,1.0,"{""GABA"": 33}"
Pm10,46,1,-0.0,GABA,1.0,"{""GABA"": 46}"
Pm08,117,1,-0.0,GABA,1.0,"{""GABA"": 117}"
Pm07,41,1,-0.0,GABA,1.0,"{""GABA"": 41}"
Pm06,51,1,-0.0,GABA,1.0,"{""GABA"": 51}"
Pm05,145,1,-0.0,GABA,1.0,"{""GABA"": 145}"
Pm04,82,1,-0.0,GABA,1.0,"{""GABA"": 82}"
Pm03,188,1,-0.0,GABA,1.0,"{""GABA"": 188}"
Pm02,178,1,-0.0,GABA,1.0,"{""GABA"": 178}"
PVLP133,25,1,-0.0,ACH,1.0,"{""ACH"": 25}"
PVLP111,10,1,-0.0,GABA,1.0,"{""GABA"": 10}"
PVLP097,14,1,-0.0,GABA,1.0,"{""GABA"": 14}"
PVLP008,29,1,-0.0,GLUT,1.0,"{""GLUT"": 29}"
PVLP007,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
PVLP004,29,1,-0.0,GLUT,1.0,"{""GLUT"": 29}"
SA1,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
T2,1456,1,-0.0,ACH,1.0,"{""ACH"": 1456}"
Sm34,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
Sm32,60,1,-0.0,GABA,1.0,"{""GABA"": 60}"
Sm31,23,1,-0.0,GABA,1.0,"{""GABA"": 23}"
Sm30,26,1,-0.0,GABA,1.0,"{""GABA"": 26}"
Sm27,14,1,-0.0,GABA,1.0,"{""GABA"": 14}"
Sm26,20,1,-0.0,ACH,1.0,"{""ACH"": 20}"
Sm23,41,1,-0.0,GABA,1.0,"{""GABA"": 41}"
Sm21,41,1,-0.0,ACH,1.0,"{""ACH"": 41}"
Sm20,59,1,-0.0,ACH,1.0,"{""ACH"": 59}"
Sm18,39,1,-0.0,GABA,1.0,"{""GABA"": 39}"
Sm16,68,1,-0.0,GABA,1.0,"{""GABA"": 68}"
Sm13,39,1,-0.0,GABA,1.0,"{""GABA"": 39}"
Sm08,163,1,-0.0,GABA,1.0,"{""GABA"": 163}"
Sm02,378,1,-0.0,ACH,1.0,"{""ACH"": 378}"
SLP223,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SLP275,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
SLP285,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
SLP289,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
SMP016_b,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SMP018,21,1,-0.0,ACH,1.0,"{""ACH"": 21}"
SMP105_b,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
SMP106,17,1,-0.0,GLUT,1.0,"{""GLUT"": 17}"
Sm01,256,1,-0.0,ACH,1.0,"{""ACH"": 256}"
SMP261,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
SMP281,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
SMP282,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
SMP381,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
SMP406,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
SMP408_d,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SMP409,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
SMP568,20,1,-0.0,ACH,1.0,"{""ACH"": 20}"
SMP173,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB3029,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB4148,14,1,-0.0,SER,1.0,"{""SER"": 14}"
CB4233,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
CB4242,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CB4244,20,1,-0.0,ACH,1.0,"{""ACH"": 20}"
CL086_a,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CL090_c,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
CL122_a,12,1,-0.0,GABA,1.0,"{""GABA"": 12}"
Li08,44,1,-0.0,GABA,1.0,"{""GABA"": 44}"
CL328,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CRE043,14,1,-0.0,GABA,1.0,"{""GABA"": 14}"
DA1_lPN,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
DA2_lPN,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
DL2d_adPN,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
DL3_lPN,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
DNg07,16,1,-0.0,ACH,1.0,"{""ACH"": 16}"
DNg12_b,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
DNge019,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CL313,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1997,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
CB2049,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2050,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2054,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
CB2071,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB2081,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
CB2108,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
CB2242,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB2928,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2342,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
CB2353,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB2376,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2517,26,1,-0.0,GLUT,1.0,"{""GLUT"": 26}"
CB2558,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2685,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB2744,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2774,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB2881,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
CB2317,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
FB4Z,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
FB5V,19,1,-0.0,GLUT,1.0,"{""GLUT"": 19}"
FB7G,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
FB8A,14,1,-0.0,GLUT,1.0,"{""GLUT"": 14}"
FB9B,18,1,-0.0,GLUT,1.0,"{""GLUT"": 18}"
FB9C,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
FC1A,36,1,-0.0,ACH,1.0,"{""ACH"": 36}"
FC1C,37,1,-0.0,ACH,1.0,"{""ACH"": 37}"
DNge091,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
FC3,46,1,-0.0,ACH,1.0,"{""ACH"": 46}"
FLA101f_b,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
FR2,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
FS1A,36,1,-0.0,ACH,1.0,"{""ACH"": 36}"
FS1B,21,1,-0.0,ACH,1.0,"{""ACH"": 21}"
FS2,33,1,-0.0,ACH,1.0,"{""ACH"": 33}"
FS4B,25,1,-0.0,ACH,1.0,"{""ACH"": 25}"
FS4C,25,1,-0.0,ACH,1.0,"{""ACH"": 25}"
HRN_VP1d,16,1,-0.0,ACH,1.0,"{""ACH"": 16}"
FC1D,29,1,-0.0,ACH,1.0,"{""ACH"": 29}"
Delta7,40,1,-0.0,GLUT,1.0,"{""GLUT"": 40}"
Dm13,49,1,-0.0,GABA,1.0,"{""GABA"": 49}"
Dm14,15,1,-0.0,GLUT,1.0,"{""GLUT"": 15}"
Dm18,48,1,-0.0,GABA,1.0,"{""GABA"": 48}"
Dm2,1218,1,-0.0,ACH,1.0,"{""ACH"": 1218}"
ENS1,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
EPG,47,1,-0.0,ACH,1.0,"{""ACH"": 47}"
ER1,27,1,-0.0,GABA,1.0,"{""GABA"": 27}"
FB3B,14,1,-0.0,GLUT,1.0,"{""GLUT"": 14}"
ER3a_a,23,1,-0.0,GABA,1.0,"{""GABA"": 23}"
ER3a_b,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
ER3d,46,1,-0.0,GABA,1.0,"{""GABA"": 46}"
ER3m,15,1,-0.0,GABA,1.0,"{""GABA"": 15}"
ER3p_a,17,1,-0.0,GABA,1.0,"{""GABA"": 17}"
ER3w,25,1,-0.0,GABA,1.0,"{""GABA"": 25}"
ER4d,24,1,-0.0,GABA,1.0,"{""GABA"": 24}"
ER4m,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
ER5,21,1,-0.0,GABA,1.0,"{""GABA"": 21}"
ER2,41,1,-0.0,GABA,1.0,"{""GABA"": 41}"
AN_GNG_165,33,1,-0.0,ACH,1.0,"{""ACH"": 33}"
AN_IPS_GNG_6,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
AOTU007,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
BM_Vib,36,1,-0.0,ACH,1.0,"{""ACH"": 36}"
BM_vOcci_vPoOr,39,1,-0.0,ACH,1.0,"{""ACH"": 39}"
CB0738,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB0946,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB0955,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
CB1964,21,1,-0.0,ACH,1.0,"{""ACH"": 21}"
CB0959,15,1,-0.0,GLUT,1.0,"{""GLUT"": 15}"
CB0961,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
CB0979,16,1,-0.0,GABA,1.0,"{""GABA"": 16}"
CB0986,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
CB0997,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1023,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
CB1042,12,1,-0.0,GABA,1.0,"{""GABA"": 12}"
CB1046,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
CB1055,12,1,-0.0,GABA,1.0,"{""GABA"": 12}"
AVLP045,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
AVLP149,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
AVLP190,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
AVLP232,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
AVLP454_a,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
AVLP454_b,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
BM_Ant,40,1,-0.0,ACH,1.0,"{""ACH"": 40}"
BM_Fr,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
BM_FrOr,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
AN_AVLP_GNG_23,12,1,-0.0,GABA,1.0,"{""GABA"": 12}"
BM_MaPa,23,1,-0.0,ACH,1.0,"{""ACH"": 23}"
BM_Taste,66,1,-0.0,ACH,1.0,"{""ACH"": 66}"
TuBu03,26,1,-0.0,ACH,1.0,"{""ACH"": 26}"
CB1220,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
hDeltaB,18,1,-0.0,ACH,1.0,"{""ACH"": 18}"
cL01,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
CB0958,18,1,-0.0,GLUT,1.0,"{""GLUT"": 18}"
AN_AVLP_51,17,1,-0.0,ACH,1.0,"{""ACH"": 17}"
AN_AVLP_53,27,1,-0.0,ACH,1.0,"{""ACH"": 27}"
BM_Hau,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1457,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
CB1482,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
CB1542,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1556,18,1,-0.0,GLUT,1.0,"{""GLUT"": 18}"
CB1585,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1617,16,1,-0.0,GLUT,1.0,"{""GLUT"": 16}"
CB1640,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1648,14,1,-0.0,GLUT,1.0,"{""GLUT"": 14}"
CB1072,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1759,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CB1761,12,1,-0.0,GABA,1.0,"{""GABA"": 12}"
CB1786,15,1,-0.0,GLUT,1.0,"{""GLUT"": 15}"
CB1789,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
CB1827,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1876,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
CB1901,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1920,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1932,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
CB1712,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CB1078,25,1,-0.0,ACH,1.0,"{""ACH"": 25}"
CB1094,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
CB1109,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
CB1114,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1125,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1138,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CB1141,11,1,-0.0,GABA,1.0,"{""GABA"": 11}"
CB1154,14,1,-0.0,GLUT,1.0,"{""GLUT"": 14}"
CB1456,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
CB1206,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1207,14,1,-0.0,ACH,1.0,"{""ACH"": 14}"
AOTU059,13,1,-0.0,GABA,1.0,"{""GABA"": 13}"
CB1225,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
CB1231,18,1,-0.0,GABA,1.0,"{""GABA"": 18}"
CB1357,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
CB1359,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
CB1372,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
CB1423,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
CB1178,16,1,-0.0,GLUT,1.0,"{""GLUT"": 16}"
LPLC2,208,1,-0.0,ACH,1.0,"{""ACH"": 208}"
LPLC4,110,1,-0.0,ACH,1.0,"{""ACH"": 110}"
LPTe01,38,1,-0.0,ACH,1.0,"{""ACH"": 38}"
LPTe02,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
LT51,22,1,-0.0,GLUT,1.0,"{""GLUT"": 22}"
LT52,29,1,-0.0,GLUT,1.0,"{""GLUT"": 29}"
LT57,22,1,-0.0,ACH,1.0,"{""ACH"": 22}"
LTe09,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
HRN_VP1l,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
LTe64,16,1,-0.0,ACH,1.0,"{""ACH"": 16}"
LTe68,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
Li03,83,1,-0.0,GABA,1.0,"{""GABA"": 83}"
Li04,26,1,-0.0,GABA,1.0,"{""GABA"": 26}"
Li05,167,1,-0.0,ACH,1.0,"{""ACH"": 167}"
Li06,196,1,-0.0,ACH,1.0,"{""ACH"": 196}"
Li07,22,1,-0.0,GABA,1.0,"{""GABA"": 22}"
AVLP069,13,1,-0.0,GLUT,1.0,"{""GLUT"": 13}"
Li09,52,1,-0.0,GABA,1.0,"{""GABA"": 52}"
LTe58,12,1,-0.0,ACH,1.0,"{""ACH"": 12}"
LHPV5a1,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
LHPV5b1,19,1,-0.0,ACH,1.0,"{""ACH"": 19}"
LHPV5b2,13,1,-0.0,ACH,1.0,"{""ACH"": 13}"
LHPV5b3,20,1,-0.0,ACH,1.0,"{""ACH"": 20}"
LHPV5c1,29,1,-0.0,ACH,1.0,"{""ACH"": 29}"
LHPV5d1,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
LLPC1,219,1,-0.0,ACH,1.0,"{""ACH"": 219}"
LLPC2,234,1,-0.0,ACH,1.0,"{""ACH"": 234}"
LPLC1,140,1,-0.0,ACH,1.0,"{""ACH"": 140}"
LLPt,68,1,-0.0,GABA,1.0,"{""GABA"": 68}"
LMa1,55,1,-0.0,GLUT,1.0,"{""GLUT"": 55}"
LMa2,37,1,-0.0,GABA,1.0,"{""GABA"": 37}"
LMa4,65,1,-0.0,GABA,1.0,"{""GABA"": 65}"
LMt1,49,1,-0.0,GLUT,1.0,"{""GLUT"": 49}"
LMt2,56,1,-0.0,GLUT,1.0,"{""GLUT"": 56}"
LMt3,33,1,-0.0,GLUT,1.0,"{""GLUT"": 33}"
LPC1,164,1,-0.0,ACH,1.0,"{""ACH"": 164}"
LPC2,111,1,-0.0,ACH,1.0,"{""ACH"": 111}"
LLPC3,204,1,-0.0,ACH,1.0,"{""ACH"": 204}"
MTe02,73,1,-0.0,ACH,1.0,"{""ACH"": 73}"
MTe03,47,1,-0.0,ACH,1.0,"{""ACH"": 47}"
MTe05,25,1,-0.0,ACH,1.0,"{""ACH"": 25}"
MTe06,18,1,-0.0,ACH,1.0,"{""ACH"": 18}"
MTe07,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
MTe08,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
MTe09,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
MTe50,54,1,-0.0,ACH,1.0,"{""ACH"": 54}"
Li11,62,1,-0.0,GABA,1.0,"{""GABA"": 62}"
MTe52,42,1,-0.0,ACH,1.0,"{""ACH"": 42}"
MTe53,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
MTe54,54,1,-0.0,ACH,1.0,"{""ACH"": 54}"
M_lPNm11D,11,1,-0.0,ACH,1.0,"{""ACH"": 11}"
M_vPNml53,13,1,-0.0,GABA,1.0,"{""GABA"": 13}"
MeTu2a,70,1,-0.0,ACH,1.0,"{""ACH"": 70}"
MeTu3a,40,1,-0.0,ACH,1.0,"{""ACH"": 40}"
MeTu3b,96,1,-0.0,ACH,1.0,"{""ACH"": 96}"
MeTu3c,137,1,-0.0,ACH,1.0,"{""ACH"": 137}"
MTe51,99,1,-0.0,ACH,1.0,"{""ACH"": 99}"
Li12,42,1,-0.0,GLUT,1.0,"{""GLUT"": 42}"
Li13,67,1,-0.0,GABA,1.0,"{""GABA"": 67}"
Li14,26,1,-0.0,GABA,1.0,"{""GABA"": 26}"
Li15,32,1,-0.0,GABA,1.0,"{""GABA"": 32}"
Li16,36,1,-0.0,GABA,1.0,"{""GABA"": 36}"
Li17,89,1,-0.0,GABA,1.0,"{""GABA"": 89}"
Li18,32,1,-0.0,GABA,1.0,"{""GABA"": 32}"
Li21,18,1,-0.0,GABA,1.0,"{""GABA"": 18}"
MTe01b,52,1,-0.0,ACH,1.0,"{""ACH"": 52}"
Li24,10,1,-0.0,GABA,1.0,"{""GABA"": 10}"
MLt1,92,1,-0.0,ACH,1.0,"{""ACH"": 92}"
MLt2,101,1,-0.0,ACH,1.0,"{""ACH"": 101}"
MLt3,107,1,-0.0,ACH,1.0,"{""ACH"": 107}"
MLt4,89,1,-0.0,ACH,1.0,"{""ACH"": 89}"
MLt5,66,1,-0.0,ACH,1.0,"{""ACH"": 66}"
MLt6,59,1,-0.0,ACH,1.0,"{""ACH"": 59}"
MLt7,48,1,-0.0,ACH,1.0,"{""ACH"": 48}"
MLt8,23,1,-0.0,ACH,1.0,"{""ACH"": 23}"
Li22,17,1,-0.0,GABA,1.0,"{""GABA"": 17}"
LAL094,12,1,-0.0,GLUT,1.0,"{""GLUT"": 12}"
LAL096,10,1,-0.0,GLUT,1.0,"{""GLUT"": 10}"
LAL110,10,1,-0.0,ACH,1.0,"{""ACH"": 10}"
LB1e,18,1,-0.0,ACH,1.0,"{""ACH"": 18}"
LC10b,83,1,-0.0,ACH,1.0,"{""ACH"": 83}"
LC10d,188,1,-0.0,ACH,1.0,"{""ACH"": 188}"
LC10e,101,1,-0.0,ACH,1.0,"{""ACH"": 101}"
LC11,127,1,-0.0,ACH,1.0,"{""ACH"": 127}"
LHPV4g1,11,1,-0.0,GLUT,1.0,"{""GLUT"": 11}"
LC14a1,30,1,-0.0,ACH,1.0,"{""ACH"": 30}"
LC14a2,23,1,-0.0,ACH,1.0,"{""ACH"": 23}"
LC14b,38,1,-0.0,ACH,1.0,"{""ACH"": 38}"
LC15,104,1,-0.0,ACH,1.0,"{""ACH"": 104}"
LC17,201,1,-0.0,ACH,1.0,"{""ACH"": 201}"
LC18,188,1,-0.0,ACH,1.0,"{""ACH"": 188}"
LC19,15,1,-0.0,ACH,1.0,"{""ACH"": 15}"
LC20a,37,1,-0.0,ACH,1.0,"{""ACH"": 37}"
LC21,130,1,-0.0,ACH,1.0,"{""ACH"": 130}"
LC13,145,1,-0.0,ACH,1.0,"{""ACH"": 145}"
HRN_VP4,29,1,-0.0,ACH,1.0,"{""ACH"": 29}"
